Pack,Product Name,Mother Pack,Lead Pack,Brand,CAT,BU,CS,Grw Wgt,Net Wgt,DM3,Product_Code
12525183,POLO Mint Roll 27(23x15g) T-SHIRT IN,POLO Mint Roll Box 15g,12329838,IN C&C : Polo,CONFECTIONARY,F&B,621.0,10.61,9.315,18.64,12525183
12531882,POLO Mint Roll 27(23x12g) IN,POLO Mint Roll Box 15g,12329838,IN C&C : Polo,CONFECTIONARY,F&B,621.0,8.7,7.452,14.544,12531882
12538003,POLO Mint Roll 27(23x12g) Myntra IN,POLO Mint Roll Box 15g,12329838,IN C&C : Polo,CONFECTIONARY,F&B,621.0,8.46,7.452,18.64,12538003
12559180,POLO Mint Roll 27(23x12g) N1 IN,POLO Mint Roll Box 15g,12329838,IN C&C : Polo,CONFECTIONARY,F&B,621.0,8.63,7.452,14.544,12559180
12557270,POLO Mint Roll 27(28x12g) IN,POLO Mint Roll Box 15g,12329838,IN C&C : Polo,CONFECTIONARY,F&B,756.0,10.42,9.072,11.484,12557270
12574918,POLO Mint Roll 27(28x13.5g) IN,POLO Mint Roll Box 15g,12329838,IN C&C : Polo,CONFECTIONARY,F&B,756.0,11.96,10.206,18.432,12574918
12610018,POLO Mint Roll 27(28x12g)N1 IN,POLO Mint Roll Box 15g,12329838,IN C&C : Polo,CONFECTIONARY,F&B,756.0,10.42,9.072,11.484,12610018
12610061,POLO Mint Roll 27(28x13.5g)N1 IN,POLO Mint Roll Box 15g,12329838,IN C&C : Polo,CONFECTIONARY,F&B,756.0,11.9,10.206,18.432,12610061
12396318,POLO Tin 8((86+4)x15g) PR 4U IN,POLO Mint Roll Big Jar 15g,12396318,IN C&C : Polo,CONFECTIONARY,F&B,720.0,13.8,10.8,32.081,12396318
12459909,POLO Paan 24(24x24g) IN,POLO Paan 24g,12459909,IN C&C : Polo,CONFECTIONARY,F&B,576.0,16.396,13.824,36.34,12459909
12473087,POLO Paan Jar 12(24x24g) IN,POLO Paan 24g,12459909,IN C&C : Polo,CONFECTIONARY,F&B,288.0,9.218,6.912,37.527,12473087
12503594,POLO Paan 24(24x24g) N1 IN,POLO Paan 24g,12459909,IN C&C : Polo,CONFECTIONARY,F&B,576.0,15.91,13.824,36.34,12503594
12575962,POLO Watermelon Roll 27(28x12g) IN,POLO Watermelon Roll 12g,12575962,IN C&C : Polo,CONFECTIONARY,F&B,756.0,10.54,9.072,16.704,12575962
12134253,PRE NAN DS094-2 12x400g IN,PRE NAN DS520 12x400g IN,12134253,IN NSB : Pre NAN,INFANT NUTRITION,NN,12.0,6.25,4.8,17.325,12134253
12134168,PRE NAN DS094-3-S 12x400g IN,PRE NAN DS520 12x400g IN,12134253,IN NSB : Pre NAN,INFANT NUTRITION,NN,12.0,6.46,4.8,19.891,12134168
12394914,PRE NAN DS520 12x400g IN,PRE NAN DS520 12x400g IN,12134253,IN NSB : Pre NAN,INFANT NUTRITION,NN,12.0,6.5,4.8,21.402,12394914
12281267,PRE NAN HMF DS081-4 6(70x1g) IN,PRE NAN DS520 12x400g IN,12134253,IN NSB : Pre NAN,INFANT NUTRITION,NN,6.0,0.91,0.42,7.515,12281267
12455817,PRE NAN BIB 24x400g DS520 IN,PRE NAN DS520 12x400g IN,12134253,IN NSB : Pre NAN,INFANT NUTRITION,NN,24.0,11.9,9.6,43.702,12455817
12499421,PRE NAN Tin 15x400g DS520 IN,PRE NAN DS520 12x400g IN,12134253,IN NSB : Pre NAN,INFANT NUTRITION,NN,15.0,9.1,6.0,35.105,12499421
12532744,PRE NAN IF TIN 15x400g DS520-1 IN,PRE NAN DS520 12x400g IN,12134253,IN NSB : Pre NAN,INFANT NUTRITION,NN,15.0,9.0,6.0,21.402,12532744
12567446,PRE NAN IF TIN 15x400g DS520-2 IN,PRE NAN DS520 12x400g IN,12134253,IN NSB : Pre NAN,INFANT NUTRITION,NN,15.0,9.0,6.0,35.105,12567446
12367759,PRE NAN HMF Sac 6(70X1g) IN,PRE NAN HMF 1G,12367759,IN NSB : PreNAN Human Milk Fortifier,INFANT NUTRITION,NN,6.0,1100.0,420.0,14.996,12367759
12435094,PRELACTOGEN IF BIB 16x200g INDW006 IN,PRELACTOGEN BIB 200g,12435094,IN NSB : PreLACTOGEN,INFANT NUTRITION,NN,16.0,4.963,3.2,25.192,12435094
12525871,PRELACTOGEN IF TIN 30x200g INDW006 IN,PRELACTOGEN BIB 200g,12435094,IN NSB : PreLACTOGEN,INFANT NUTRITION,NN,30.0,10.18,6.0,44.398,12525871
12461930,PRO PLAN ADULT Dog Large 130x50g IN,PRO PLAN ADULT Dog large 50g,12461930,IN PP: PROPLAN Adult,PETCARE,PETCARE,130.0,7.627,6.5,43.092,12461930
12518383,PRO PLAN ADULT Dog Large 130x50g XI,PRO PLAN ADULT Dog large 50g,12461930,IN PP: PROPLAN Adult,PETCARE,PETCARE,130.0,7.58,6.5,42.9,12518383
12455395,PROPLAN ADULT Dog LBr Chkn 15kg IN,PRO PLAN ADULT Dog LBr Chkn 15kg,12556720,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12455395
12556720,PRO PLAN Adt Dog LBr Chkn15kg PR2.5kg IN,PRO PLAN ADULT Dog LBr Chkn 15kg,12556720,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,15.2,15.0,49.966,12556720
12518389,PRO PLAN ADULT LARGE CHKN 15KG XI,PRO PLAN ADULT Dog LBr Chkn 15kg,12556720,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,15.2,15.0,49.966,12518389
12622555,PRO PLAN ADULT Dog LBr 15kg PR 3kg Fr IN,PRO PLAN ADULT Dog LBr Chkn 15kg,12556720,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,15.2,15.0,49.966,12622555
12455401,PROPLAN ADULT Dog LBr Chkn 4x2.5kg IN,PRO PLAN ADULT Dog LBr Chkn 2.5kg,12455401,IN PP: PROPLAN Adult,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12455401
12576271,PROPLAN ADULT LBr CHKN 4X2.5KG PR 1+1 IN,PRO PLAN ADULT Dog LBr Chkn 2.5kg,12455401,IN PP: PROPLAN Adult,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12576271
12518391,PRO PLAN ADULT LARGE CHKN 4X3KG XI,PRO PLAN ADULT Dog LBr Chkn 2.5kg,12455401,IN PP: PROPLAN Adult,PETCARE,PETCARE,4.0,13.11,12.0,57.822,12518391
12455305,PROPLAN ADULT Dog Medium 15kg IN,PRO PLAN ADULT Dog Medium 15kg,12455305,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12455305
12556699,PRO PLAN ADULT Dog Med 15kg PR 2.5kg IN,PRO PLAN ADULT Dog Medium 15kg,12455305,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,15.2,15.0,49.966,12556699
12576243,PROPLAN ADULT MEDIUM Chkn 15KG PR 1+1 IN,PRO PLAN ADULT Dog Medium 15kg,12455305,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12576243
12518392,PRO PLAN ADULT  MEDIUM CHKN 15KG XI,PRO PLAN ADULT Dog Medium 15kg,12455305,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,15.2,15.0,49.966,12518392
12622556,PRO PLAN ADULT Dog Med 15kg PR 3kg Fr IN,PRO PLAN ADULT Dog Medium 15kg,12455305,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,15.2,15.0,49.966,12622556
12455296,PROPLAN ADULT Dog Medium 4x2.5kg IN,PRO PLAN ADULT Dog Medium 2.5kg,12455296,IN PP: PROPLAN Adult,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12455296
12576272,PRPN ADULT MEDIUM Chkn4X2.5KG PR 1+1 IN,PRO PLAN ADULT Dog Medium 2.5kg,12455296,IN PP: PROPLAN Adult,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12576272
12518388,PRO PLAN ADULT  MEDIUM CHKN 4X3KG XI,PRO PLAN ADULT Dog Medium 2.5kg,12455296,IN PP: PROPLAN Adult,PETCARE,PETCARE,4.0,13.11,12.0,57.822,12518388
12461909,PRO PLAN ADULT Dog Medium 130x50g IN,PRO PLAN ADULT Dog Medium 50g,12461909,IN PP: PROPLAN Adult,PETCARE,PETCARE,130.0,7.627,6.5,43.092,12461909
12443648,PRO PLAN ADULT Dog Stve Dgst 4x2.5kg IN,PRO PLAN ADULT Dog Stve Dgst 3kg,12443648,IN PP: PROPLAN Adult,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12443648
12397583,PRPN ADULT Dog Wgh Loss Strls 4x2.5kg IN,PRO PLAN ADULT Dog Wgh Loss Strls 2.5kg,12397583,IN PP: PROPLAN Adult,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12397583
12397572,PRPN ADULT Dog WtLossStrls 12kg IN,PRO PLAN ADULT Dog WtLoss Strls 12kg,12397572,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12397572
12397589,PRO PLAN ADULT Performance 12kg IN,PRO PLAN ADULT Performance 12kg,12397589,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12397589
12586502,PRO PLAN Adult Prfm 12Kg PR B1G1 IN,PRO PLAN ADULT Performance 12kg,12397589,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12586502
12518385,PRO PLAN ADULT Performance 12kg XI,PRO PLAN ADULT Performance 12kg,12397589,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,12.18,12.0,40.344,12518385
12586508,PRO PLAN Adult Prfm 12Kg FrW 12kg IN,PRO PLAN Adult Prfm 12Kg FrW 12kg IN,12586508,IN PP: PROPLAN Adult,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12586508
12377714,PROPLAN ADULT Small & Mini 4x2.5kg IN,PRO PLAN ADULT Small & Mini 2.5kg,12377714,IN PP: PROPLAN Adult,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12377714
12455323,PROPLAN PUPPY Large Breed Chkn 15kg IN,PRO PLAN PUPPY Large Breed Chkn 15kg,12556698,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12455323
12556698,PRO PLAN PUPPY LBr Chkn 15kg PR 2.5kg IN,PRO PLAN PUPPY Large Breed Chkn 15kg,12556698,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,15.2,15.0,49.966,12556698
12573358,PROPLAN PUPPY LBr Chkn 15Kg PR B1G1 IN,PRO PLAN PUPPY Large Breed Chkn 15kg,12556698,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12573358
12518403,PRO PLAN PUPPY Large Breed Chkn 15kg XI,PRO PLAN PUPPY Large Breed Chkn 15kg,12556698,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,15.2,15.0,49.966,12518403
12622567,PRO PLAN PUPPY LBr 15kg PR 3kg Fr IN,PRO PLAN PUPPY Large Breed Chkn 15kg,12556698,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,15.2,15.0,49.966,12622567
12461924,PRO PLAN PUPPY Large 130x50g IN,PRO PLAN PUPPY Large Breed Chkn 50g,12461924,IN PP: PROPLAN Puppy,PETCARE,PETCARE,130.0,7.627,6.5,43.092,12461924
12518378,PRO PLAN PUPPY Large 130x50g XI,PRO PLAN PUPPY Large Breed Chkn 50g,12461924,IN PP: PROPLAN Puppy,PETCARE,PETCARE,130.0,7.58,6.5,42.9,12518378
12455321,PROPLAN PUPPY LBr Chkn 4x2.5kg IN,PRO PLAN PUPPY LBr Chkn 3kg,12455321,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12455321
12573359,PROPLAN PUPPY LBr Chkn4x2.5Kg PR B1G1 IN,PRO PLAN PUPPY LBr Chkn 3kg,12455321,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12573359
12518402,PRO PLAN PUPPY LBr Chkn 4x3kg XI,PRO PLAN PUPPY LBr Chkn 3kg,12455321,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,13.11,12.0,42.9,12518402
12622548,PRO PLAN PUPPY LBr Chkn 4x3kg FrW15kg IN,PRO PLAN PUPPY LBr Chkn 4x3kg FrW15kg IN,12622548,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,13.11,12.0,57.822,12622548
12622557,PRO PLAN PUPPY Med 4x3kg FrW 15kg IN,PRO PLAN PUPPY Med 4x3kg FrW 15kg IN,12622557,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,13.11,12.0,57.822,12622557
12461922,PRO PLAN PUPPY Medium 130x50g IN,PRO PLAN PUPPY Medium 50g,12461922,IN PP: PROPLAN Puppy,PETCARE,PETCARE,130.0,7.627,6.5,43.092,12461922
12518386,PRO PLAN PUPPY Medium 130x50g XI,PRO PLAN PUPPY Medium 50g,12461922,IN PP: PROPLAN Puppy,PETCARE,PETCARE,130.0,7.58,6.5,42.9,12518386
12589669,PRO PLAN PUPPY Starter 130x50g XI,PRO PLAN PUPPY Medium 50g,12461922,IN PP: PROPLAN Puppy,PETCARE,PETCARE,130.0,7.58,6.5,42.9,12589669
12518377,PRO PLAN ADULT Dog Medium 130x50g XI,PRO PLAN PUPPY Medium 50g,12461922,IN PP: PROPLAN Adult,PETCARE,PETCARE,130.0,7.58,6.5,42.9,12518377
12455291,PROPLAN PUPPY Medium Chicken 15kg IN,PRO PLAN PUPPY Medium Chicken 15kg,12455291,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12455291
12556694,PRO PLAN PUPPY Med Chkn 15kg PR 2.5kg IN,PRO PLAN PUPPY Medium Chicken 15kg,12455291,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,15.2,15.0,49.966,12556694
12573390,PROPLAN PUPPY Med Chkn 15Kg PR B1G1 IN,PRO PLAN PUPPY Medium Chicken 15kg,12455291,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12573390
12518404,PRO PLAN PUPPY Medium Chicken 15kg XI,PRO PLAN PUPPY Medium Chicken 15kg,12455291,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,15.2,15.0,49.966,12518404
12622577,PRO PLAN PUPPY Med 15kg PR 3kg Fr IN,PRO PLAN PUPPY Medium Chicken 15kg,12455291,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,15.2,15.0,49.966,12622577
12455292,PRPN PUPPY Medium Chicken 4x2.5kg IN,PRO PLAN PUPPY Medium Chicken 2.5kg,12455292,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12455292
12573376,PRPN PUPPY Med Chkn 4x2.5Kg PR B1G1 IN,PRO PLAN PUPPY Medium Chicken 2.5kg,12455292,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12573376
12518405,PRO PLAN PUPPY Medium Chicken 4x3kg XI,PRO PLAN PUPPY Medium Chicken 2.5kg,12455292,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,13.11,12.0,57.822,12518405
12377715,PROPLAN PUPPY Small & Mini 4x2.5kg IN,PRO PLAN PUPPY Small & Mini 2.5kg,12377715,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12377715
12377581,PROPLAN PUPPY Small & Mini 7kg IN,PRO PLAN PUPPY Small & Mini 7kg,12377581,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12377581
12518384,PRO PLAN PERFORMANCE STARTER 12KG XI,PRO PLAN Puppy Starter 12kg XI,12518384,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,12.18,12.0,40.344,12518384
12534452,PRO PLAN PERFORMANCE STARTER 4X3KG XI,PRO PLAN Puppy Starter 4x3kg XI,12534452,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,13.11,12.0,57.822,12534452
12443629,PRO PLAN PUPPY Stve Digest 4x2.5kg IN,PRO PLAN PUPPY Stve Digest 3kg,12443629,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12443629
12558390,PROPLAN ADULT Dog Med 4x2.5kg FrW15kg IN,PROPLAN ADULT Dog Med 4x2.5kg FrW15kg IN,12558390,IN PP: PROPLAN Adult,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12558390
12558379,PROPLAN PPY LBR Chkn 4x2.5Kg FrW 15kg IN,PROPLAN PPY LBR Chkn 4x2.5Kg FrW 15kg IN,12558379,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12558379
12573365,PROPLAN PPY LBr Chkn 4x2.5Kg FrW2.5kg IN,PROPLAN PPY LBr Chkn 4x2.5Kg FrW2.5kg IN,12573365,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12573365
12558367,PROPLAN PPY Med Chkn 4x2.5Kg FrW 15kg IN,PROPLAN PPY Med Chkn 4x2.5Kg FrW 15kg IN,12558367,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12558367
12573375,PROPLAN PUPPY LBr Chkn 15Kg FrW 15kg IN,PROPLAN PUPPY LBr Chkn 15Kg FrW 15kg IN,12573375,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12573375
12573391,PROPLAN PUPPY Med Chkn 15Kg FrW 15kg IN,PROPLAN PUPPY Med Chkn 15Kg FrW 15kg IN,12573391,IN PP: PROPLAN Puppy,PETCARE,PETCARE,1.0,0.0,0.0,0.0,12573391
12558400,PRPN Adt Dog LBr Chkn 4x2.5kg FrW15kg IN,PRPN Adt Dog LBr Chkn 4x2.5kg FrW15kg IN,12558400,IN PP: PROPLAN Adult,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12558400
12391062,PRPN ADULT Dog SmBr Chkn 4x2.5kg N1 XI,PRPN ADULT Dog SmBr Chkn 4x2.5kg N1 XI,12391062,IN PP: PROPLAN Adult,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12391062
12573374,PRPN PUPPY Med Chkn 4x2.5Kg FrW 2.5kg IN,PRPN PUPPY Med Chkn 4x2.5Kg FrW 2.5kg IN,12573374,IN PP: PROPLAN Puppy,PETCARE,PETCARE,4.0,10.7,10.0,33.973,12573374
12358119,RED DOOR CAFÉ CARE CHARGES IN,RED DOOR CAFÉ CARE CHARGES IN,12358119,IN C&B : Solutions Cafe Care - FS,NP,NP,12.0,6.964,6.0,46.332,12358119
12517674,RESO DIALYSIS VANILA 12(4x50g) ACD554 IN,RESO DIALYSIS VANILA 12(4x50g) ACD554 IN,12517674,IN HCN : Resource Dialysis,HCN,HCN,12.0,3.8,2.4,20.774,12517674
12444267,RESO HIGH PROTEIN Vanilla BIB 24x200g IN,RESO HIGH PROTEIN Vanilla BIB 200g,12444267,IN HCN : Resource High Protein,HCN,HCN,24.0,6.8,4.8,36.843,12444267
12517483,RESO HIGH PROTEIN Vanilla 24x200g N2 IN,RESO HIGH PROTEIN Vanilla BIB 200g,12444267,IN HCN : Resource High Protein,HCN,HCN,24.0,6.8,4.8,36.843,12517483
12518424,RESO HIGH PROTEIN12(4x50g)INAANFP0001 IN,RESO HIGH PROTEIN12(4x50g)INAANFP0001 IN,12518424,IN HCN : Resource High Protein,HCN,HCN,12.0,3.8,2.4,36.843,12518424
12584095,RESOURCE ACTIVE 20x400g AANFP0008 IN,RESOURCE ACTIVE 400g,12584095,IN HCN : Resource ,HCN,HCN,20.0,10.33,8.0,47.838,12584095
12594504,RESOURCE ACTIVE 48x50g AANFP0008 IN,RESOURCE ACTIVE 50g,12594504,IN HCN : Resource ,HCN,HCN,48.0,3.2,2.4,23.52,12594504
12519551,RESOURCE DIABETIC CHOCO 12x400g IN,RESOURCE DIABETIC CHOCO 12x400g IN,12519551,IN HCN : Resource Diabetic,HCN,HCN,12.0,7.56,4.8,43.988,12519551
12567327,RESOURCE Dbtc Choco 24x400gAADCP0006-1IN,RESOURCE DIABETIC CHOCO 12x400g IN,12519551,IN HCN : Resource Diabetic,HCN,HCN,24.0,12.0,9.6,46.632,12567327
12395482,RESOURCE DIABETIC Vanilla 24x200g IN,RESOURCE DIABETIC Vanilla 200g,12395482,IN HCN : Resource Diabetic,HCN,HCN,24.0,6.72,4.8,36.622,12395482
12278185,RESOURCE DIABETIC VNLA 12x400g IN,RESOURCE DIABETIC Vanilla 400g,12278185,IN HCN : Resource Diabetic,HCN,HCN,12.0,7.4,4.8,43.384,12278185
12569067,RESOURCE DIABETIC VNLA 12x400g N1 IN,RESOURCE DIABETIC Vanilla 400g,12278185,IN HCN : Resource Diabetic,HCN,HCN,12.0,7.4,4.8,43.384,12569067
12510850,RESOURCE DIABETIC Vanilla 24x400g IN,RESOURCE DIABETIC Vanilla 400g,12278185,IN HCN : Resource Diabetic,HCN,HCN,24.0,11.9,9.6,43.329,12510850
12567227,RESOURCE DIABETIC 20x400g AADCP0002 IN,RESOURCE DIABETIC Vanilla 400g,12278185,IN HCN : Resource Diabetic,HCN,HCN,24.0,10.02,8.0,46.632,12567227
12583328,RESOURCE Diabetic VAN 12x400gAADCP0002IN,RESOURCE DIABETIC Vanilla 400g,12278185,IN HCN : Resource Diabetic,HCN,HCN,12.0,7.44,4.8,43.988,12583328
12374858,RESOURCE DIABETIC Vanilla 48x50g IN,RESOURCE DIABETIC Vanilla 48x50g IN,12374858,IN HCN : Resource Diabetic,HCN,HCN,48.0,3.2,2.4,20.774,12374858
12519543,RESOURCE DIABETIC VANILLA 12(4x50g) IN,RESOURCE DIABETIC Vanilla 50g,12519543,IN HCN : Resource Diabetic,HCN,HCN,12.0,3.8,2.4,20.774,12519543
12398653,RESOURCE DIALYSIS Vanila 48x50g IN,RESOURCE DIALYSIS Vanila 48x50g IN,12398653,IN HCN : Resource Dialysis,HCN,HCN,48.0,3.2,2.4,20.774,12398653
12278183,RESOURCE DIALYSIS VNLA 12x400g IN,RESOURCE DIALYSIS Vanilla 400g,12278183,IN HCN : Resource Dialysis,HCN,HCN,12.0,7.5,4.8,39.732,12278183
12510834,RESOURCE DIALYSIS 12x400g AARCP0002 IN,RESOURCE DIALYSIS Vanilla 400g,12278183,IN HCN : Resource Dialysis,HCN,HCN,12.0,7.55,4.8,43.988,12510834
12164787,RESOURCE HEPATIC Lime Tin 24x200g IN,RESOURCE HEPATIC 200g,12164787,IN HCN : Novasource NutriHep,HCN,HCN,24.0,7.48,4.8,29.26,12164787
12510851,RESOURCE HEPATIC 12x400g AAXCP0001 IN,RESOURCE HEPATIC 400g,12510851,IN HCN : Novasource NutriHep,HCN,HCN,12.0,7.46,4.8,43.988,12510851
12378037,RESOURCE High Protein Choc 24x200g IN,RESOURCE HIGH PROTEIN Choc 200g,12378037,IN HCN : Resource High Protein,HCN,HCN,24.0,6.68,4.8,36.843,12378037
12428981,RESO HIPRO CHOC CP 8(2x200g)PR Shk Fr IN,RESOURCE HIGH PROTEIN Choc 200g,12378037,IN HCN : Resource High Protein,HCN,HCN,8.0,7.4,3.2,47.933,12428981
12519550,RESOURCE HIGH PROTEIN CHOCO 24x200g IN,RESOURCE HIGH PROTEIN Choc 200g,12378037,IN HCN : Resource High Protein,HCN,HCN,24.0,6.68,4.8,36.528,12519550
12518618,RESOURCE HIGH PROTEIN Sample 48x50g IN,RESOURCE HIGH PROTEIN Sample 48x50g IN,12518618,IN HCN : Resource High Protein,HCN,HCN,48.0,3.2,2.4,36.843,12518618
12531356,RESOURCE HIGH PROTEIN 48x50g N1 IN,RESOURCE HIGH PROTEIN Sample 48x50g IN,12518618,IN HCN : Resource High Protein,HCN,HCN,48.0,3.2,2.4,36.843,12531356
12368533,RESOURCE HIGH PROTEEN Vnla12(4x50g)N1 IN,RESOURCE HIGH PROTEIN Vanilla 4X50g,12368533,IN HCN : Resource High Protein,HCN,HCN,12.0,3.5,2.4,21.691,12368533
12164788,RESOURCE HIGH PROTEIN Van Tin 24x200g IN,RESOURCE HIGH PROTEIN Vanilla Tin 200g,12164788,IN HCN : Resource High Protein,HCN,HCN,24.0,7.16,4.8,22.68,12164788
12278181,RESOURCE HIGH PRTN Van Cntnr 12x400g IN,RESOURCE HIGH PROTEIN Vanilla Tin 400g,12329995,IN HCN : Resource High Protein,HCN,HCN,12.0,7.5,4.8,39.732,12278181
12329995,RESOURCE HIGH PROTEIN VNLA 12x400g N1 IN,RESOURCE HIGH PROTEIN Vanilla Tin 400g,12329995,IN HCN : Resource High Protein,HCN,HCN,12.0,7.56,4.8,41.58,12329995
12471433,RESO High Prtn Van 12x400g PR Coupon IN,RESOURCE HIGH PROTEIN Vanilla Tin 400g,12329995,IN HCN : Resource High Protein,HCN,HCN,12.0,7.5,4.8,43.988,12471433
12496973,RESOURCE High Prtn 12x400g AANFP0001 IN,RESOURCE HIGH PROTEIN Vanilla Tin 400g,12329995,IN HCN : Resource High Protein,HCN,HCN,12.0,7.48,4.8,43.988,12496973
12573378,RESOURCE HiPro Van12x400g AANFP0001-1 IN,RESOURCE HIGH PROTEIN Vanilla Tin 400g,12329995,IN HCN : Resource High Protein,HCN,HCN,12.0,7.48,4.8,43.988,12573378
12278184,RESOURCE OPTI VNLA 12x400g IN,RESOURCE OPTI Vanilla 400g,12278184,IN HCN : Resource Opti,HCN,HCN,12.0,7.5,4.8,41.58,12278184
12502481,NESTLE RESOURCE Opti 12x400g IN,RESOURCE OPTI Vanilla 400g,12278184,IN HCN : Resource Opti,HCN,HCN,12.0,7.48,4.8,43.988,12502481
12539847,NESTLE RESOURCE OPTI 12x400g AANCP0001IN,RESOURCE OPTI Vanilla 400g,12278184,IN HCN : Resource Opti,HCN,HCN,12.0,7.39,4.8,43.605,12539847
12278182,RESOURCE RENAL VNLA 12x400g IN,RESOURCE RENAL Vanilla 400g,12278182,IN HCN : Resource Renal,HCN,HCN,12.0,7.5,4.8,39.732,12278182
12510835,RESOURCE RENAL 12x400g AARCP0001 IN,RESOURCE RENAL Vanilla 400g,12278182,IN HCN : Resource Renal,HCN,HCN,12.0,7.46,4.8,43.988,12510835
12434994,THICKENUP CLEAR 12x125g IN,RESOURCE THICKENUP Clear 12x125g IN,12434994,IN HCN : Resource ,HCN,HCN,12.0,2.03,1.5,9.133,12434994
12297981,S-26 GOLD 1 Can SEOE 12x400g IN,S-26 GOLD 1 Can SEOE 400g,12297981,IN NSB : S-26 GOLD Stage 1,INFANT NUTRITION,NN,12.0,6.5,4.8,17.861,12297981
12298044,S-26 GOLD 2 Can SEOE 12x400g IN,S-26 GOLD 2 Can SEOE 400g,12298044,IN NSB : S-26 GOLD Stage 2,INFANT NUTRITION,NN,12.0,6.5,4.8,17.861,12298044
12328277,MAGGI Soup Corn & Pepper 120x15g IN,SOUP CORN&PEP 15G,12347927,IN CUL : MAGGI Instant Soups,CULINARY,F&B,120.0,2.9,1.8,15.42,12328277
12347927,MAGGI Soup Corn & Pepper 120x15g N3 IN,SOUP CORN&PEP 15G,12347927,IN CUL : MAGGI Instant Soups,CULINARY,F&B,120.0,2.9,1.8,15.42,12347927
12328276,MAGGI Soup Dal Shorba & Garlic120x15g IN,SOUP DAL&GARLC 15G,12347926,IN CUL : MAGGI Instant Soups,CULINARY,F&B,120.0,2.9,1.8,15.42,12328276
12347926,MAGGI Soup Dal Shorba 120x15g N2 IN,SOUP DAL&GARLC 15G,12347926,IN CUL : MAGGI Instant Soups,CULINARY,F&B,120.0,2.9,1.8,15.42,12347926
